	Incorrects	Problem View	Correct First Attempt	Step Duration (sec)	Error Step Duration (sec)	Corrects	Correct Step Duration (sec)	Hints
stu_2fa7d73732	0.0926696832578	0.0308021390378	0.835294117647	0.0	0.00875149048822	0.0	0.0203806286201	0.00882352941175
stu_2fae8f4b25	0.118306499702	0.00507399577199	0.826873385013	0.0	0.00875149048822	0.0	0.0203806286201	0.0232558139535
stu_2fbeb1518a	0.0958525345622	0.0248847926269	0.789170506912	0.0	0.00875149048822	0.0649641577078	0.0203806286201	0.100230414746
stu_2fbf52becc	0.174225774226	0.157260920897	0.772727272727	0.0	0.00875149048822	0.0	0.0203806286201	0.0422077922078
stu_2fc4896d22	0.0539811066127	0.0	0.921052631579	0.0	0.00875149048822	0.00852826510271	0.0203806286201	0.0197368421053
stu_2fc5c0328d	0.125377847958	0.0239336177007	0.820564516129	0.00293539611146	0.0142721523807	0.0548835125412	0.0216182886127	0.0662573313785
stu_2fdd222c9a	0.065009656141	0.0375077807738	0.885066840561	0.00136193450791	0.0115957993777	0.0351863927914	0.0212621912282	0.0352135637431
stu_2ffda35ac5	0.0552169004999	0.207204116639	0.817610062893	0.0	0.00875149048822	0.0163056137804	0.0203806286201	0.101677148847
stu_3025f3bbc9	0.0835476580158	0.0224055579665	0.887972210161	0.00319821366581	0.0136296662638	0.0790836429049	0.0230240808638	0.022651613837
stu_3026eb9682	0.0774504983685	0.00589509270654	0.888727484021	0.0	0.00875149048822	0.035024856358	0.0203806286201	0.0264381173736
stu_3045559e59	0.0918394320455	0.0639443031185	0.818851251841	0.00916069442894	0.0233390867268	0.103092783499	0.0255278858953	0.076583210604
stu_3055059186	0.0638071605814	0.025450356096	0.893289170507	0.0024633777797	0.0100034614743	0.0663642473078	0.0231536590717	0.0398185483871
stu_305af9b376	0.0504987020084	0.0257225900203	0.916962699822	0.0	0.00875149048822	0.0492155121301	0.0203806286201	0.0106571936057
stu_306bb1ea7a	0.166141105272	0.0325239977421	0.778467908903	0.0	0.00875149048822	0.0764895330105	0.0203806286201	0.0289855072464
stu_306cab7f00	0.052528157201	0.011469838572	0.909397715472	0.0	0.00875149048822	0.0454309449607	0.0203806286201	0.0172637590862
stu_30815dd9f3	0.0580715059589	0.0585403329076	0.895070422535	0.0	0.00875149048822	0.0712050078244	0.0203806286201	0.0193661971831
stu_3090bc7d42	0.0713219334004	0.040205218045	0.80798348245	0.0	0.00875149048822	0.078955417916	0.0203806286201	0.108912594632
stu_309acbf128	0.541538461538	0.0981818181817	0.4	0.0	0.00875149048822	0.0	0.0203806286201	0.15
stu_30a8ccf100	0.0957264957265	0.0272727272716	0.805555555556	0.0	0.00875149048822	0.0	0.0203806286201	0.00462962962963
stu_30be0707b3	0.109447773279	0.0326583732043	0.839157894737	0.0	0.00875149048822	0.0315204678442	0.0203806286201	0.076842105263
stu_30cccecdeb	0.0395489135417	0.0276172933156	0.936352800954	0.0	0.00875149048822	0.0310554893442	0.0203806286201	0.0
stu_30cf2c7008	0.102864877058	0.0453479072236	0.818914956012	0.0025477453751	0.00980351176586	0.0598729227828	0.0233602874719	0.059017595308
stu_30eddde66c	0.0855648130208	0.0222578429138	0.863979848866	0.0	0.00875149048822	0.0	0.0203806286201	0.00377833753148
stu_3115527f02	0.0852245360532	0.0277247614254	0.869244935543	0.0	0.00875149048822	0.0375997544414	0.0203806286201	0.0
stu_314223fcf7	0.147692307692	0.0327272727272	0.7	0.0	0.00875149048822	0.0972222222214	0.0203806286201	0.0
stu_314a56b70e	0.194766058684	0.0354264292407	0.752577319588	0.0251993237906	0.01911216129	0.0350801832692	0.050347969919	0.130154639175
stu_3159168ae8	0.0839879315409	0.0281720362254	0.892398472753	0.0	0.00875149048822	0.0593929576912	0.0203806286201	0.0388753904894
stu_316ae275b3	0.157938089544	0.0132830899658	0.772884283247	0.0	0.00875149048822	0.167914028021	0.0203806286201	0.125215889465
stu_3176bb5f77	0.110180117425	0.0152416794076	0.852522639069	0.0	0.00875149048822	0.0301854247525	0.0203806286201	0.0213454075032
stu_317ab04ae8	0.0777448638319	0.0164313946931	0.859316770186	0.0	0.00875149048822	0.0638083735911	0.0203806286201	0.044099378882
stu_317d5ecdb7	0.0583916083916	0.0153409090909	0.912286931818	0.00253209571997	0.00875149048822	0.0649068813161	0.023522212479	0.0174005681818
stu_31da7046b6	0.0707381507382	0.0102479338833	0.89696969697	0.0	0.00875149048822	0.0176767676749	0.0203806286201	0.0282828282828
stu_31f12897e0	0.175824175824	0.140259740259	0.761904761905	0.0	0.00875149048822	0.277777777781	0.0203806286201	0.130952380953
stu_3214f2d975	0.0494093572692	0.0197867428822	0.908101571947	0.0	0.00875149048822	0.00470240495274	0.0203806286201	0.0344619105199
stu_322f568b3f	0.0722174205319	0.0175689479062	0.910112359551	0.0	0.00875149048822	0.0315577750053	0.0203806286201	0.0106117353309
stu_3231cfa5a3	0.0748341780475	0.0554837567497	0.868224602402	0.00113568214159	0.0114483722147	0.0528027215718	0.020907949767	0.0528508060155
stu_32323f9ea4	0.174243733794	0.0790602655777	0.73595505618	0.0472117687308	0.0465355851663	0.0	0.0614213027229	0.13202247191
stu_3233a253f5	0.119891402715	0.0146310160418	0.811764705882	0.0	0.00875149048822	0.0457516339774	0.0203806286201	0.0094117647059
stu_325104f78c	0.0586789108133	0.0200295360098	0.907064601436	0.00153734762598	0.0117664856869	0.056562985344	0.0215796139565	0.00510011333585
stu_326c89c86c	0.0449104574558	0.0231933326007	0.927472858866	0.0	0.00875149048822	0.0428059241358	0.0203806286201	0.00226176115802
stu_3274448e62	0.113983830945	0.0647053258908	0.759625390219	0.0	0.00875149048822	0.0364203954136	0.0203806286201	0.095213319459
stu_32e2543bd4	0.0281041792852	0.0	0.94094488189	0.0	0.00875149048822	0.0	0.0203806286201	0.00393700787401
stu_32f6f4ed0c	0.076058772688	0.0	0.887640449438	0.0	0.00875149048822	0.174781523096	0.0203806286201	0.0280898876404
stu_32fdfc941d	0.0693872705098	0.0146944398371	0.893082643469	0.0	0.00875149048822	0.0894875512604	0.0203806286201	0.0360600533184
stu_33133785dd	0.118789974071	0.0283146067407	0.515168539326	0.00308803140249	0.0110511347536	0.108146067419	0.0221252726609	0.391573033708
stu_33221d5961	0.0271948061423	0.0166429587469	0.947131341868	5.35377962755e-05	0.0087879484912	0.0246628207192	0.0204398701845	0.0117946894262
stu_332d40060f	0.0808266360505	0.036635006785	0.888059701493	0.0	0.00875149048822	0.0145107794415	0.0203806286201	0.0410447761194
stu_335afda96a	0.0918254159633	0.0636078654883	0.727272727273	0.00853352417826	0.0213521782095	0.030477185647	0.0226573732406	0.171630094044
stu_335bfd38ea	0.0557787040546	0.0644872369025	0.908319649699	0.0	0.00875149048822	0.0510855683329	0.0203806286201	0.0229885057472
stu_33667a147e	0.182592993861	0.0	0.704225352113	0.0	0.00875149048822	0.0	0.0203806286201	0.0892018779345
stu_3367ea00be	0.0	0.0	0.9	0.0	0.00875149048822	0.0	0.0203806286201	0.05
stu_3399935a53	0.246153846154	0.0	0.5	0.0	0.00875149048822	0.0	0.0203806286201	0.75
stu_33a0fcc91b	0.0548066776699	0.0256707063589	0.913823425958	0.0	0.00875149048822	0.050611638719	0.0203806286201	0.0066830812522
stu_33af576e6d	0.129423076923	0.0138068181818	0.74921875	0.0	0.00875149048822	0.0957031249992	0.0203806286201	0.1578125
stu_33b5e32233	0.103799814643	0.0828039430439	0.885542168675	0.0	0.00875149048822	0.175702811237	0.0203806286201	0.0090361445783
stu_340cb0675b	0.0168918214968	0.0169915862912	0.970428893905	0.00104463333191	0.011833217635	0.0153624278888	0.0213803650619	0.00191873589165
stu_3435df0dff	0.116571800293	0.0705746684617	0.748414376321	0.0	0.00875149048822	0.0698848954605	0.0203806286201	0.126849894292
stu_3451010248	0.154032634033	0.0525619834723	0.793939393939	0.0246902010726	0.0482570698851	0.164983164985	0.0317019900299	0.060606060606
stu_345201b822	0.14441025641	0.010909090908	0.786666666667	0.0	0.00875149048822	0.0	0.0203806286201	0.0933333333335
stu_34872a3415	0.0723441759414	0.0218879441902	0.893152144951	0.0	0.00875149048822	0.0378215945719	0.0203806286201	0.0556887823075
stu_34b3690d9e	0.103522645579	0.015293118096	0.885514018692	0.0188673577723	0.0837371186209	0.0181723779804	0.0219199844905	0.0257009345795
stu_34bb960d8f	0.211660950514	0.0416907932825	0.687898089172	0.0	0.00875149048822	0.0	0.0203806286201	0.0875796178345
stu_34c3a10eb0	0.0881538461538	0.0413181818181	0.855	0.00959755433315	0.0212504106976	0.0565104166662	0.028149812149	0.025
stu_34d196b747	0.182905982906	0.0613636363635	0.770833333333	0.0	0.00875149048822	0.0	0.0203806286201	0.0104166666666
stu_34d88ef28a	0.0748147375013	0.012100653756	0.873473541384	0.003249383123	0.014299043885	0.0567239559829	0.0227198894713	0.0167910447761
stu_34e5f83691	0.0926632070873	0.0242333886763	0.869052056156	0.0	0.00875149048822	0.0587029444551	0.0203806286201	0.0361535594484
stu_3524998b5e	0.0511104511104	0.0167076167072	0.909051909052	0.0	0.00875149048822	0.0166833500165	0.0203806286201	0.015015015015
stu_357c4da698	0.0738461538462	0.0	0.8	0.347512469165	0.333563059959	0.0	0.322951441114	0.0
stu_35b3c911d4	0.0696435272044	0.003192904656	0.873170731707	0.0	0.00875149048822	0.0	0.0203806286201	0.0536585365855
stu_35b8d484ca	0.14983277592	0.0	0.695652173913	0.0	0.00875149048822	0.0	0.0203806286201	0.0108695652174
stu_35c9fcd2e5	0.123076923077	0.0467532467541	0.642857142857	0.0	0.00875149048822	0.0	0.0203806286201	0.214285714286
stu_35e3a9e235	0.0830545528497	0.0427206633414	0.836417713153	0.0	0.00875149048822	0.0514063303246	0.0203806286201	0.0659286186385
stu_35ef90331a	0.0400684011929	0.0150919446174	0.932941392614	0.00260918158975	0.0126007316785	0.0346520505525	0.0229018504453	0.0046849164064
stu_35f919357f	0.110518053375	0.0100185528763	0.816326530612	0.0	0.00875149048822	0.0	0.0203806286201	0.0714285714285
stu_36042e4664	0.0489831620382	0.0133828996287	0.903127050077	0.00211443287704	0.016911909655	0.0352916879192	0.0209921659134	0.0200087469932
stu_360b4e325d	0.147692307692	0.0	0.7	0.0	0.00875149048822	0.0	0.0203806286201	0.05
stu_36148b279c	0.149542315722	0.032112355284	0.82254697286	0.0	0.00875149048822	0.0730688935272	0.0203806286201	0.0354906054279
stu_3617e1e582	0.0491430138489	0.0262518230421	0.898395721925	0.0338938018132	0.12989100364	0.0658546246745	0.0311775496959	0.0089126559715
stu_36349ec6f7	0.157430032907	0.020653806168	0.844557390936	0.00372461377957	0.0112832227638	0.0584733399245	0.0242872087736	0.059085133418
stu_364a09de8b	0.0376145203111	0.0304684079956	0.933547351525	0.00335259263914	0.023677136377	0.00561797753606	0.021971221745	0.00465489566613
stu_364e6c8bf2	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_36771b9445	0.385486211902	0.0926243567737	0.547169811321	0.0	0.00875149048822	0.0	0.0203806286201	0.33962264151
stu_367e7b9d8d	0.0659041847119	0.0154594577454	0.870489803033	0.0	0.00875149048822	0.0325373307775	0.0203806286201	0.0485445354715
stu_3694715ca7	0.0602273328047	0.00224929709345	0.895532646048	0.00564336942147	0.0150761696338	0.0307369224942	0.0257951813518	0.00378006872852
stu_36ab7e92b7	0.0573426573428	0.0427685950407	0.875	0.0	0.00875149048822	0.0441919191969	0.0203806286201	0.107954545455
stu_36ae2e55c6	0.210989010989	0.0116883116869	0.767857142857	0.0	0.00875149048822	0.0	0.0203806286201	0.0580357142855
stu_36b7cea405	0.136331360947	0.0654545454545	0.8	0.0	0.00875149048822	0.0	0.0203806286201	0.0846153846155
stu_36ced75b8e	0.0589544203852	0.00254488901563	0.898911353033	0.0	0.00875149048822	0.0151200967749	0.0203806286201	0.0326594090202
stu_36fd904d13	0.120184089415	0.0500000000007	0.748931623932	0.0	0.00875149048822	0.0353157644775	0.0203806286201	0.149572649573
stu_372f97b08a	0.0783854928342	0.0317317663309	0.854562737643	0.0	0.00875149048822	0.0554499366356	0.0203806286201	0.0375475285171
stu_3733796dfe	0.104008667389	0.00460947503127	0.887323943662	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_373df4eadc	0.0394552815606	0.0373205741629	0.923179160021	5.26683089186e-05	0.00880702762855	0.0516864551968	0.0204344409911	0.0170122275386
stu_375dc7f798	0.153506306777	0.0211323086443	0.819881053526	0.0	0.00875149048822	0.0611252714134	0.0203806286201	0.0399320305863
stu_3776789e60	0.160931500062	0.0115942028989	0.747181964573	0.0	0.00875149048822	0.0250492038026	0.0203806286201	0.0466988727858
stu_377a295e90	0.11221719457	0.0	0.720588235294	0.0	0.00875149048822	0.0	0.0203806286201	0.102941176471
stu_37868b9f4e	0.0691069394225	0.0248668266698	0.907276239536	0.00505994501197	0.0187871406571	0.030049366822	0.0243046590212	0.00772698003865
stu_3789c853bc	0.0416129801957	0.0209670072218	0.925196850394	0.0	0.00875149048822	0.0633301519078	0.0203806286201	0.033703173467
stu_378c6db1ad	0.447552447552	0.0	0.545454545455	0.0	0.00875149048822	0.0	0.0203806286201	0.0454545454546
stu_37b92982f8	0.115545945946	0.0049533169549	0.835459459459	0.0	0.00875149048822	0.0500300300301	0.0203806286201	0.0298378378379
stu_37ddb91557	0.070950770387	0.0365276211938	0.899285982713	0.0	0.00875149048822	0.0189987055804	0.0203806286201	0.0293122886133
stu_37f714b530	0.0824017413445	0.0272581662861	0.79711692472	0.0	0.00875149048822	0.0456783532135	0.0203806286201	0.0872931126535
stu_37f894ea46	0.0727164622816	0.0749407114635	0.860144927536	0.000972076847581	0.0113436849938	0.0300590445553	0.0206782567667	0.0528985507245
stu_38164fde4f	0.055485779197	0.013860533448	0.902201170242	0.000913956975199	0.0120022079437	0.0753072660272	0.0207066305592	0.0239621064363
stu_381a66d693	0.0791709239527	0.0577540106966	0.791271347249	0.0187067622902	0.0350540155916	0.040586126933	0.0309817567764	0.128557874763
stu_381a767ac2	0.0387903313221	0.028131004741	0.939173320808	0.000659684872089	0.0100692824922	0.0365325400608	0.0209769110779	0.00399248473462
stu_38265fdbf8	0.0555110441398	0.0537896885726	0.905876731964	0.0	0.00875149048822	0.0520252694107	0.0203806286201	0.000955566172955
stu_3845818156	0.0636548636549	0.0677489177486	0.87962962963	0.0	0.00875149048822	0.0540123456829	0.0203806286201	0.0168650793651
stu_384a6a7631	0.0689600798927	0.0129701524974	0.881961052272	0.0	0.00875149048822	0.0408552556608	0.0203806286201	0.0277587974035
stu_38679a75de	0.135864135864	0.0	0.792207792208	0.0	0.00875149048822	0.0	0.0203806286201	0.0876623376625
stu_3871096f4d	0.0588991144295	0.0223476297971	0.834650112867	0.00208186915919	0.0145649891321	0.12289942313	0.0205217909998	0.084650112867
stu_387c01c3a7	0.0958613217767	0.00230473751563	0.862676056338	0.00504647707264	0.0220561346405	0.0506651017246	0.0220697252084	0.025352112676
stu_387caa38a2	0.0815336083476	0.0144536851145	0.879074658254	0.00755457370079	0.0284880040371	0.0327141021081	0.0237851199919	0.0131440588854
stu_3888a16fc6	0.0642948093775	0.0205541294138	0.895569620253	0.00179508738782	0.011029366784	0.0141999350888	0.0220308003117	0.0127799415774
stu_389769a41d	0.0789982110912	0.00795471595199	0.883270817704	0.0	0.00875149048822	0.0498874718607	0.0203806286201	0.0495123780945
stu_389b836ae0	0.11365278511	0.0291555033578	0.848068900552	0.00138590334388	0.010572963241	0.0976016387881	0.0214704004304	0.0598842686045
stu_38bd3f982d	0.0580419580418	0.1125	0.886363636364	0.0	0.00875149048822	0.187815656562	0.0203806286201	0.0639204545455
stu_38c03ceb75	0.0665133316295	0.00833585019708	0.879291251384	0.0	0.00875149048822	0.0645994831995	0.0203806286201	0.0476190476191
stu_38cd2e05c5	0.0927952781164	0.019720979604	0.836321934946	8.6343267342e-05	0.00875149048822	0.0413539060274	0.0204974856874	0.0630733944955
stu_390eebae24	0.133283302064	0.0521507760545	0.660162601626	0.014519376301	0.0295169349977	0.0	0.0203806286201	0.241463414634
stu_3912fbe832	0.159728506787	0.00661764706035	0.768382352941	0.0	0.00875149048822	0.0428921568635	0.0203806286201	0.058823529412
stu_398d2c3a74	0.058608058608	0.0267942583734	0.892230576441	0.00439241443485	0.0172412503539	0.0389863547691	0.0235647392653	0.0167084377611
stu_398de9a630	0.141806020067	0.0108942687753	0.868206521739	0.00388801462949	0.0189728704923	0.066047705305	0.0218360255761	0.0373641304348
stu_39b5bcafc0	0.0739819004524	0.0470755347577	0.895220588235	0.00332669659461	0.0132543370576	0.0393178104663	0.0233594123355	0.0180759803922
stu_39cc8e339f	0.063335829678	0.0348210898985	0.834492350487	0.0	0.00875149048822	0.031100293622	0.0203806286201	0.058066759388
stu_39ce7bd96e	0.0358869057022	0.0237726339381	0.944301848049	0.0	0.00875149048822	0.0274498060664	0.0203806286201	0.0105236139631
stu_39d6235343	0.0920127795527	0.0271855939581	0.834504792332	0.00575277765778	0.00875149048822	0.0708200212994	0.0281833975429	0.07124600639
stu_39dafe6f4c	0.0628196518055	0.0131876182931	0.887844190732	0.0	0.00875149048822	0.0208939631443	0.0203806286201	0.0364338482203
stu_39ed2e5284	0.520133779264	0.0426877470359	0.626086956522	0.0	0.00875149048822	0.0	0.0203806286201	0.191304347826
stu_3a02ba5e8a	0.10873053327	0.0527766711807	0.824715162138	0.0	0.00875149048822	0.0340831629247	0.0203806286201	0.050394390885
stu_3a03b50fad	0.0240057887975	0.0214244576705	0.951046266078	0.0	0.00875149048822	0.00970542438047	0.0203806286201	0.0146861201766
stu_3a1038196b	0.0245968907126	0.0121467112887	0.950563486101	0.0	0.00875149048822	0.0406127389691	0.0203806286201	0.0151765589782
stu_3a1cf602ea	0.123076923077	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_3a2304411d	0.0	0.0	0.5	0.0	0.00875149048822	0.0	0.0203806286201	0.25
stu_3a582dbe96	0.283157365511	0.0106951871651	0.712418300654	0.0	0.00875149048822	0.0	0.0203806286201	0.0196078431372
stu_3a58fd6943	0.0767232767232	0.0212514757985	0.876623376623	0.0	0.00875149048822	0.0	0.0203806286201	0.0292207792208
stu_3a81c0d0bc	0.188717948718	0.0872727272737	0.866666666667	0.0	0.00875149048822	0.0	0.0203806286201	0.0333333333333
stu_3a84abbba4	0.0684185379838	0.0386222473178	0.854037267081	0.0	0.00875149048822	0.0211352657054	0.0203806286201	0.0729813664595
stu_3a8ee4a3c9	0.080870688065	0.0415958142567	0.695443645084	0.0	0.00875149048822	0.0	0.0203806286201	0.28417266187
stu_3a96942034	0.0839160839161	0.077169421489	0.755681818182	0.0	0.00875149048822	0.0110479797944	0.0203806286201	0.127840909091
stu_3a9db6da17	0.0705252020441	0.0271051161316	0.877182713882	0.00121660476566	0.0106213482653	0.0312977595775	0.0213407869608	0.0384840503366
stu_3a9e1ff016	0.0246153846154	0.0	0.9	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_3aa724c480	0.285755884495	0.0330369945512	0.700315457413	0.0	0.00875149048822	0.104276200485	0.0203806286201	0.0552050473185
stu_3acb725b60	0.0652817929841	0.0332217956389	0.903525765207	0.0	0.00875149048822	0.0463321709857	0.0203806286201	0.00484308407594
stu_3ae552775c	0.052191841343	0.0151418460273	0.920867900447	0.0	0.00875149048822	0.0310217684192	0.0203806286201	0.00231333758774
stu_3b03507ee2	0.0710744250454	0.0496742932308	0.88810448288	0.0	0.00875149048822	0.0260814997914	0.0203806286201	0.0123543946347
stu_3b2176de2f	0.0599927019089	0.0160085967382	0.896259429194	2.42427965263e-05	0.00879065570428	0.037651968783	0.0204006874028	0.0493817559686
stu_3b2df06473	0.0304662988207	0.0205293440749	0.939521800281	0.0	0.00875149048822	0.0377402719164	0.0203806286201	0.0130801687763
stu_3b35f10d88	0.0660131112047	0.0272514037941	0.746677091478	0.0	0.00875149048822	0.040287551033	0.0203806286201	0.166340891322
stu_3b45ff217d	0.101388208395	0.0538892105759	0.801604151923	0.00099162207226	0.00942341972998	0.0339440643692	0.0213935302682	0.0790280726585
stu_3b5f7c8aa1	0.0429638602868	0.0333715103803	0.913779527559	0.0021326682167	0.0104497325359	0.0347039953358	0.0226491509357	0.0305118110236
stu_3b63b27aca	0.10101010101	0.0309917355381	0.859848484848	0.0128579309126	0.0377350078246	0.0417368125608	0.0263046578607	0.020202020202
stu_3b6f0692cd	0.0733409164219	0.0233301900043	0.872213639373	0.00226521299253	0.0151941594306	0.00858284902215	0.0211220358707	0.0539615978815
stu_3b7cee8135	0.142424550351	0.0233457427636	0.775429326288	0.0	0.00875149048822	0.238881549976	0.0203806286201	0.101717305152
stu_3b931762b1	0.566153846154	0.163636363636	0.7	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_3b9820dc9d	0.0988498469979	0.00897867564544	0.791495198903	0.0	0.00875149048822	0.0846860234687	0.0203806286201	0.115397805212
stu_3ba6d5d159	0.0462534229524	0.0163503971771	0.933454692557	0.0	0.00875149048822	0.00865246314715	0.0203806286201	0.00050566343042
stu_3bb59126f1	0.170378874856	0.0372455902309	0.608208955224	0.0	0.00875149048822	0.00362769485553	0.0203806286201	0.227611940298
stu_3bbb675052	0.0800540488369	0.0356427512247	0.918193224592	0.0	0.00875149048822	0.010246758686	0.0203806286201	0.0107904642409
stu_3bcf2f8d3b	0.0717396308062	0.0221315488821	0.88868940754	0.0	0.00875149048822	0.0354910565914	0.0203806286201	0.0302214242968
stu_3bd3930b10	0.112712550607	0.0323827751192	0.832631578947	0.0	0.00875149048822	0.0307017543775	0.0203806286201	0.0494736842106
stu_3bd51ed2f5	0.0416054267948	0.0223855285483	0.92312040701	0.00382686324865	0.0239587495922	0.0384712015525	0.022123478139	0.00763143018655
stu_3bdea66a81	0.0673335632977	0.0132083163458	0.878923766816	0.0	0.00875149048822	0.0326980568053	0.0203806286201	0.012331838565
stu_3beb385010	0.0750490938676	0.0327034016312	0.880379285193	0.0	0.00875149048822	0.0524758894523	0.0203806286201	0.0448577680525
stu_3c0d20bb1c	0.0672314469671	0.0247977573087	0.833480176211	0.0	0.00875149048822	0.058247674994	0.0203806286201	0.0898678414095
stu_3c244500c0	0.0551638356591	0.0197620469476	0.898180899444	0.00183159103387	0.01374752748	0.0471618662663	0.0213698372578	0.0179383527034
stu_3c28da929f	0.257342657342	0.119008264464	0.818181818182	0.0	0.00875149048822	0.0	0.0203806286201	0.0454545454546
stu_3c4db65964	0.115956770502	0.0223140495861	0.790731995277	0.0	0.00875149048822	0.118227731863	0.0203806286201	0.101977567887
stu_3c5a138a31	0.0441401530407	0.02241789624	0.91404886562	0.0	0.00875149048822	0.047508241219	0.0203806286201	0.00894415357765
stu_3ca342cc6e	0.0762946158073	0.0126796449567	0.88624290163	0.0	0.00875149048822	0.0391809651719	0.0203806286201	0.0299963363253
stu_3ca7bf4521	0.0539194139195	0.0317922077912	0.844761904762	0.0	0.00875149048822	0.0759259259299	0.0203806286201	0.082380952381
stu_3cb05903d1	0.062262443439	0.0171122994654	0.906535947712	0.0	0.00875149048822	0.0273238925164	0.0203806286201	0.0302287581699
stu_3d0c2ad882	0.0919355044293	0.0831874670475	0.821872410936	0.0	0.00875149048822	0.0612169750495	0.0203806286201	0.06917978459
stu_3d11863342	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_3d33a5f202	0.111888111888	0.193388429752	0.772727272727	0.0	0.00875149048822	0.0	0.0203806286201	0.0454545454546
stu_3d37dd6197	0.0335664335665	0.163636363636	0.954545454545	0.0	0.00875149048822	0.0	0.0203806286201	0.0227272727272
stu_3d7a802402	0.137995337995	0.0185950413229	0.795454545455	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_3da864f9c7	0.101365965998	0.0460122208298	0.824479013795	0.0	0.00875149048822	0.0331017839053	0.0203806286201	0.0362488993249
stu_3dcdf09e28	0.0609887526671	0.0403128606239	0.84485190409	0.00170560211116	0.0129117899483	0.0594211983551	0.0208864810395	0.102961918194
stu_3dd1048241	0.0950994371483	0.043742793793	0.831219512195	0.0	0.00875149048822	0.108130081305	0.0203806286201	0.081951219512
stu_3de28e0eb9	0.0375883060721	0.0166246638611	0.937741985442	0.0	0.00875149048822	0.0180682463498	0.0203806286201	0.026715192814
stu_3dfabbc13a	0.0712490124256	0.0620320855614	0.889822595705	0.0150826762693	0.041734004009	0.0281408859859	0.0300555995952	0.0434173669468
stu_3dfb3504b5	0.0246153846154	0.0	0.9	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_3e041d4ba4	0.0928261744066	0.00418361417672	0.828588030215	0.0	0.00875149048822	0.0451933630357	0.0203806286201	0.0682742591515
stu_3e1e90d9bd	0.0422279348758	0.0305678896952	0.923736075407	1.45837912948e-05	0.00879522827439	0.0479862896329	0.0203900891642	0.0111396743788
stu_3e2ee09dec	0.0322472287537	0.0	0.943231441048	0.0	0.00875149048822	0.0	0.0203806286201	0.0152838427947
stu_3e306dbb3d	0.123336579033	0.0279631760629	0.787974683544	0.0	0.00875149048822	0.129219409277	0.0203806286201	0.0933544303795
stu_3e3b185855	0.0603914913538	0.0267644109403	0.907949790795	0.0	0.00875149048822	0.0495541185996	0.0203806286201	0.0
stu_3e3d0dff6d	0.145949625596	0.0405470635559	0.743362831858	0.0	0.00875149048822	0.0	0.0203806286201	0.0442477876106
stu_3e8263c5d1	0.143396226415	0.0126586620916	0.780660377358	0.00443385354859	0.0170764163917	0.0605345911912	0.0213621005845	0.078537735849
stu_3e84b285e7	0.0392798690671	0.0	0.914893617021	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_3e8c7990be	0.0461004891062	0.0567945349461	0.918818240206	0.0	0.00875149048822	0.0379647470219	0.0203806286201	0.029222864483
stu_3ea63917b8	0.156643356643	0.0	0.727272727273	0.0	0.00875149048822	0.0	0.0203806286201	0.14393939394
stu_3ebe5c0ca3	0.04209812235	0.0074216177509	0.835275590551	0.0	0.00875149048822	0.0293963254664	0.0203806286201	0.111811023622
stu_3ecb3924b5	0.133831217326	0.0826125330992	0.76213592233	0.0	0.00875149048822	0.00943905069714	0.0203806286201	0.167475728155
stu_3ee9c1c98b	0.0986158668918	0.0577600455959	0.794984326019	0.000937057804892	0.0101795892159	0.0329153605081	0.0208571142159	0.116457680251
stu_3f27c0434d	0.0794275491951	0.0231501057087	0.837209302326	0.00394572921076	0.0141236814812	0.0193125538276	0.0232824562549	0.0523255813955
stu_3f3a1617ca	0.0584761841361	0.0433342512098	0.906101254868	0.0	0.00875149048822	0.0218760517304	0.0203806286201	0.0203375162268
stu_3f466fbcc6	0.105349533229	0.0225152842516	0.79902087091	0.00152379315201	0.0115192503339	0.0571158636023	0.0209179319196	0.107188868848
stu_3f53e8ab79	0.0820512820512	0.225653798255	0.537290715373	0.0	0.00875149048822	0.0	0.0203806286201	0.372907153729
stu_3f7d780c5a	0.101893748953	0.0370766488418	0.849673202614	0.0	0.00875149048822	0.0211813120359	0.0203806286201	0.0294117647059
stu_3f95790bf1	0.101664328771	0.0316143196363	0.824544110399	0.000858271877199	0.00980815921616	0.0498329773857	0.0210351720605	0.0741744701825
stu_3f9e5cd860	0.0302926876389	0.0163019901829	0.933444956049	0.0	0.00875149048822	0.0374401190719	0.0203806286201	0.0219757220595
stu_3fafeff7eb	0.12963131543	0.0432490586334	0.865877712032	0.0	0.00875149048822	0.0191759807165	0.0203806286201	0.0108481262327
stu_3fc7d08253	0.0341629880091	0.0212232212247	0.939356939357	0.0	0.00875149048822	0.045373008333	0.0203806286201	0.013024013024
stu_3fe43dd238	0.162115162807	0.26423403586	0.665513264129	0.0	0.00875149048822	0.0	0.0203806286201	0.272779700116
